1625753501.3301563	VPX2 28;220;dataFile_InsertString "iti";
1625753501.3302042	VPX2 15;220;say "sent iti";
1625753502.8457017	VPX2 40;220;dataFile_InsertString "23 ring rew nan";
1625753502.8457344	VPX2 27;220;say "sent 23 ring rew nan";
1625753504.345247	VPX2 39;220;dataFile_InsertString "23 cue rew nan";VPX2 26;220;say "sent 23 cue rew nan";
1625753505.8446882	VPX2 28;220;dataFile_InsertString "iti";
1625753505.8447495	VPX2 15;220;say "sent iti";
1625753507.3442135	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753508.8435786	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753510.3430545	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753511.8426068	VPX2 42;220;dataFile_InsertString "24 ring rew 0.065";
1625753511.8426478	VPX2 29;220;say "sent 24 ring rew 0.065";
1625753513.3421466	VPX2 41;220;dataFile_InsertString "24 cue rew 0.065";
1625753513.3422096	VPX2 28;220;say "sent 24 cue rew 0.065";
1625753514.8415833	VPX2 41;220;dataFile_InsertString "24 dot rew 0.065";
1625753514.841629	VPX2 28;220;say "sent 24 dot rew 0.065";
1625753516.3411336	VPX2 28;220;dataFile_InsertString "iti";
1625753516.341191	VPX2 15;220;say "sent iti";
1625753517.840657	VPX2 43;220;dataFile_InsertString "25 ring rew 0.5825";
1625753517.840688	VPX2 30;220;say "sent 25 ring rew 0.5825";
1625753519.340111	VPX2 42;220;dataFile_InsertString "25 cue neu 0.5825";VPX2 29;220;say "sent 25 cue neu 0.5825";
1625753520.8395922	VPX2 42;220;dataFile_InsertString "25 dot neu 0.5825";VPX2 29;220;say "sent 25 dot neu 0.5825";
1625753522.3390484	VPX2 28;220;dataFile_InsertString "iti";
1625753522.3391113	VPX2 15;220;say "sent iti";
1625753523.838404	VPX2 42;220;dataFile_InsertString "26 ring rew -0.73";VPX2 29;220;say "sent 26 ring rew -0.73";
1625753525.3380427	VPX2 41;220;dataFile_InsertString "26 cue rew -0.73";VPX2 28;220;say "sent 26 cue rew -0.73";
1625753526.8375423	VPX2 41;220;dataFile_InsertString "26 dot rew -0.73";
1625753526.8375921	VPX2 28;220;say "sent 26 dot rew -0.73";
