1626204067.7001479	VPX2 43;220;dataFile_InsertString "33 ring rew -0.465";
1626204067.7022758	VPX2 30;220;say "sent 33 ring rew -0.465";
1626204069.199325	VPX2 42;220;dataFile_InsertString "33 cue rew -0.465";
1626204069.2012908	VPX2 29;220;say "sent 33 cue rew -0.465";
1626204070.6992588	VPX2 42;220;dataFile_InsertString "33 dot rew -0.465";
1626204070.700833	VPX2 29;220;say "sent 33 dot rew -0.465";
1626204072.2149827	VPX2 28;220;dataFile_InsertString "iti";
1626204072.2170057	VPX2 15;220;say "sent iti";
1626204073.7143664	VPX2 40;220;dataFile_InsertString "34 ring rew nan";
1626204073.716293	VPX2 27;220;say "sent 34 ring rew nan";
1626204075.212958	VPX2 39;220;dataFile_InsertString "34 cue rew nan";
1626204075.214915	VPX2 26;220;say "sent 34 cue rew nan";
1626204076.713378	VPX2 28;220;dataFile_InsertString "iti";
1626204076.7153876	VPX2 15;220;say "sent iti";
1626204078.213162	VPX2 40;220;dataFile_InsertString "35 ring rew nan";
1626204078.215308	VPX2 27;220;say "sent 35 ring rew nan";
1626204079.7123554	VPX2 39;220;dataFile_InsertString "35 cue neu nan";
1626204079.714494	VPX2 26;220;say "sent 35 cue neu nan";
1626204081.2118075	VPX2 28;220;dataFile_InsertString "iti";
1626204081.2138207	VPX2 15;220;say "sent iti";
1626204082.7113514	VPX2 28;220;dataFile_InsertString "iti";
1626204082.713493	VPX2 15;220;say "sent iti";
1626204084.2106013	VPX2 28;220;dataFile_InsertString "iti";
1626204084.2126825	VPX2 15;220;say "sent iti";
1626204085.7103631	VPX2 28;220;dataFile_InsertString "iti";
1626204085.7123408	VPX2 15;220;say "sent iti";
1626204087.2097178	VPX2 28;220;dataFile_InsertString "iti";
1626204087.2116413	VPX2 15;220;say "sent iti";
1626204088.7092643	VPX2 43;220;dataFile_InsertString "36 ring rew -0.465";
1626204088.7112381	VPX2 30;220;say "sent 36 ring rew -0.465";
1626204090.2090843	VPX2 42;220;dataFile_InsertString "36 cue rew -0.465";
1626204090.211228	VPX2 29;220;say "sent 36 cue rew -0.465";
1626204091.7081857	VPX2 42;220;dataFile_InsertString "36 dot rew -0.465";
1626204091.710121	VPX2 29;220;say "sent 36 dot rew -0.465";
1626204093.207844	VPX2 28;220;dataFile_InsertString "iti";
1626204093.209794	VPX2 15;220;say "sent iti";
1626204094.7072134	VPX2 28;220;dataFile_InsertString "iti";
1626204094.7093616	VPX2 15;220;say "sent iti";
1626204096.2064779	VPX2 28;220;dataFile_InsertString "iti";
1626204096.2084556	VPX2 15;220;say "sent iti";
1626204097.7063413	VPX2 28;220;dataFile_InsertString "iti";
1626204097.7083075	VPX2 15;220;say "sent iti";
1626204099.2056236	VPX2 42;220;dataFile_InsertString "37 ring rew -0.73";
1626204099.2074764	VPX2 29;220;say "sent 37 ring rew -0.73";
1626204100.7050738	VPX2 41;220;dataFile_InsertString "37 cue neu -0.73";
1626204100.707059	VPX2 28;220;say "sent 37 cue neu -0.73";
1626204102.2047226	VPX2 41;220;dataFile_InsertString "37 dot neu -0.73";
1626204102.206715	VPX2 28;220;say "sent 37 dot neu -0.73";
1626204103.7040656	VPX2 28;220;dataFile_InsertString "iti";
1626204103.7061214	VPX2 15;220;say "sent iti";
1626204105.2052443	VPX2 28;220;dataFile_InsertString "iti";
1626204105.2103472	VPX2 15;220;say "sent iti";
1626204106.70307	VPX2 28;220;dataFile_InsertString "iti";
1626204106.7049644	VPX2 15;220;say "sent iti";
1626204108.2026393	VPX2 28;220;dataFile_InsertString "iti";
1626204108.2048097	VPX2 15;220;say "sent iti";
1626204109.702056	VPX2 28;220;dataFile_InsertString "iti";
1626204109.7040846	VPX2 15;220;say "sent iti";
1626204111.2012024	VPX2 28;220;dataFile_InsertString "iti";
1626204111.2031844	VPX2 15;220;say "sent iti";
1626204112.701046	VPX2 28;220;dataFile_InsertString "iti";
1626204112.7030134	VPX2 15;220;say "sent iti";
1626204114.200482	VPX2 28;220;dataFile_InsertString "iti";
1626204114.2023787	VPX2 15;220;say "sent iti";
1626204115.7002134	VPX2 40;220;dataFile_InsertString "38 ring rew nan";
1626204115.7021978	VPX2 27;220;say "sent 38 ring rew nan";
1626204117.1993575	VPX2 28;220;dataFile_InsertString "iti";
1626204117.201314	VPX2 15;220;say "sent iti";
1626204118.6988626	VPX2 40;220;dataFile_InsertString "39 ring rew nan";
1626204118.7010772	VPX2 27;220;say "sent 39 ring rew nan";
1626204120.1983788	VPX2 39;220;dataFile_InsertString "39 cue neu nan";
1626204120.2003062	VPX2 26;220;say "sent 39 cue neu nan";
1626204121.714729	VPX2 28;220;dataFile_InsertString "iti";
1626204121.716845	VPX2 15;220;say "sent iti";
1626204123.214118	VPX2 40;220;dataFile_InsertString "40 ring rew nan";
1626204123.216117	VPX2 27;220;say "sent 40 ring rew nan";
1626204124.7137773	VPX2 39;220;dataFile_InsertString "40 cue rew nan";
1626204124.7158034	VPX2 26;220;say "sent 40 cue rew nan";
1626204126.2131386	VPX2 28;220;dataFile_InsertString "iti";
1626204126.2152243	VPX2 15;220;say "sent iti";
1626204127.7127635	VPX2 28;220;dataFile_InsertString "iti";
1626204127.715105	VPX2 15;220;say "sent iti";
1626204129.2120404	VPX2 28;220;dataFile_InsertString "iti";
1626204129.2141001	VPX2 15;220;say "sent iti";
1626204130.7118702	VPX2 28;220;dataFile_InsertString "iti";
1626204130.7146373	VPX2 15;220;say "sent iti";
1626204132.223344	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1626204133.7105799	VPX2 28;220;dataFile_InsertString "iti";
1626204133.71253	VPX2 15;220;say "sent iti";
1626204135.2112138	VPX2 28;220;dataFile_InsertString "iti";
1626204135.213329	VPX2 15;220;say "sent iti";
1626204136.70963	VPX2 28;220;dataFile_InsertString "iti";
1626204136.7129946	VPX2 15;220;say "sent iti";
1626204138.2089117	VPX2 28;220;dataFile_InsertString "iti";
1626204138.21109	VPX2 15;220;say "sent iti";
1626204139.7084327	VPX2 28;220;dataFile_InsertString "iti";
1626204139.7105033	VPX2 15;220;say "sent iti";
1626204141.2079082	VPX2 28;220;dataFile_InsertString "iti";
1626204141.2100537	VPX2 15;220;say "sent iti";
1626204142.708373	VPX2 17;220;dataFile_Close 0;
1626204156.484425	END
